house_number,hhcount,hh_income,latitude,longitude,household_sample_size
1461,3,20000,8224815.791808628,689748.4915300475,3
1462,6,10000,8223896.520497037,686292.2096959951,6
1463,4,20000,8239715.606077769,687819.0014410155,4
1464,3,24000,8228214.684370115,690845.5126623071,3
1465,4,3000,8233545.563752432,688326.3706137459,4
1466,3,20000,8225004.677074924,690102.7481616077,3
1467,3,20000,8231717.819629082,690642.9647329742,3
1468,6,20000,8228678.276627278,691094.366792222,6
1469,4,20000,8224988.36226242,690111.2603226575,4
1470,4,3000,8229363.997377589,691304.3370190965,4
1471,5,25000,8237969.449723927,687551.4026426607,5
1472,3,40000,8229716.77410935,685108.8460576744,3
1473,3,2000,8228044.941889099,690610.06861201,3
1474,5,28000,8236894.096426774,687654.9625264638,5
1475,4,1000,8236900.779088254,687871.6036160793,4
1476,3,25000,8229825.189655798,685171.2869631713,3
1477,6,10000,8224691.512893626,689261.0143464964,6
1478,4,5000,8228751.336554703,691154.6092620101,4
1479,4,200000,8231873.268226253,690399.7661916583,4
1480,6,15000,8229269.977052284,691106.9287491979,6
1481,3,20000,8232070.58089394,690432.3523509789,3
1482,6,10000,8229317.483204017,691268.3595709839,6
1483,3,20000,8231358.789301573,690579.7160878435,3
1484,4,3000,8227944.108922588,690557.2831662064,4
1485,3,20000,8231367.991056219,690621.1447636615,3
1486,4,10000,8227955.137996203,686286.4103773439,4
1487,4,200000,8239657.390592146,687806.9687519262,4
1488,3,24000,8231875.886904575,690317.0871391121,3
1489,6,15000,8228699.512486537,691069.5502058965,6
1490,3,28000,8232180.264824639,690458.2940086803,3
1491,4,50000,8237641.368731609,687236.5102089616,4
1492,6,5000,8229756.5024452405,685042.8316858734,6
1493,3,10000,8224454.039966205,686198.0345867554,3
1494,3,10000,8224988.527182508,690092.0348205962,3
1495,4,56,8231710.372416252,690619.8215829865,4
1496,4,3000,8227906.370367148,686290.8084062459,4
1497,6,30000,8228016.582841977,690718.4441198964,6
1498,5,25000,8237692.6176398145,687166.7227939137,5
1499,6,200000,8236499.828299351,687498.9912374481,6
1500,2,15000,8225545.747719721,687687.1457196847,2
1501,3,10000,8236922.486361466,687575.3678498873,3
1502,5,25000,8239767.673832143,687880.0430714402,5
1503,4,25000,8229874.804768815,691424.3767904888,4
1504,3,6000,8224944.336432908,688358.1497004302,3
1505,4,3000,8224618.375184808,685715.5903079362,4
1506,4,20000,8228124.838251186,690890.4445597683,4
1507,4,20000,8224425.86599491,686140.1197284625,4
1508,5,4000,8236541.218897737,687464.713131005,5
1509,3,20000,8228439.645803454,690964.0517890314,3
1510,5,10000,8224079.264490486,688323.693883938,5
1511,4,30000,8228557.479444474,691150.6955871736,4
1512,5,15000,8224119.886791874,685662.9774276293,5
1513,2,30000,8234679.523063438,689983.231879355,2
1514,3,10000,8224092.237923484,688370.9077850345,3
1515,4,30000,8227956.161213669,686392.1789739958,4
1516,5,4000,8228129.10301083,690950.0933614948,5
1517,2,30000,8236963.58766082,687791.3368430026,2
1518,3,20000,8224102.498511155,685685.9024982534,3
1519,4,10000,8224703.485636672,689201.5142214285,4
1520,2,40000,8239692.922032038,687788.0278889351,2
1521,4,10000,8236925.590094443,687660.9984151304,4
1522,3,30000,8232095.757493213,690505.6535615211,3
1523,3,10000,8236851.674655592,687584.3911575944,3
1524,3,5000,8231778.624915108,690684.836338402,3
1525,4,25000,8226435.209968259,685035.0075816154,4
1526,5,20000,8231845.36190237,690592.1286840066,5
1527,2,36000,8228037.800096732,690900.272512624,2
1528,5,4000,8228533.679778583,690918.7082325695,5
1529,4,20000,8231775.132022896,690646.3407189145,4
1530,4,15000,8226557.015099204,684979.3018647177,4
1531,3,20000,8228040.955795733,690866.6477760228,3
1532,3,10000,8228729.782165596,691105.3865862046,3
1533,3,24000,8224362.022792255,685895.2004876949,3
1534,3,30,8239682.285467028,687802.3680545473,3
1535,4,20000,8232024.991394073,690510.8176926137,4
1536,4,80000,8236712.491730042,688095.4461971356,4
1537,4,30000,8231953.136201549,690336.0191372613,4
1538,6,10000,8224425.550974615,686177.6078172383,6
1539,3,5000,8228509.415705592,690851.1944745786,3
1540,3,24000,8232064.823276662,690546.7398753128,3
1541,6,10000,8225203.641370511,690462.6530306065,6
1542,4,50000,8224742.669907041,689199.9261533297,4
1543,8,4000,8224723.916907851,685661.6802092604,8
1544,3,35000,8226574.533734408,685055.3976185697,3
1545,4,80000,8231732.854084646,690672.9044004229,4
1546,3,6000,8236825.907919921,687579.3653652222,3
1547,3,30,8224014.7334768735,685569.0591778685,3
1548,6,10000,8236659.4928642735,688032.4799460294,6
1549,2,15000,8233529.23744522,688226.0310931989,2
1550,2,40000,8223840.378209862,686265.7829704958,2
1551,3,10000,8231847.645854009,690266.8401446082,3
1552,4,200000,8226514.818380507,684998.1776704832,4
1553,4,20000,8228760.043957288,691357.7449558158,4
1554,4,10000,8236931.956381034,687801.6510425783,4
1555,3,30000,8231936.84121833,690341.6496455369,3
1556,3,10000,8233511.968461767,688343.3972494636,3
1557,5,15000,8228514.396536774,690938.7340127947,5
1558,4,10000,8236808.218062357,687636.927260138,4
1559,3,2000,8237661.869053379,687185.7025998011,3
1560,3,20000,8239722.572416011,687786.3530110294,3
1561,3,20000,8229746.477569222,691345.3852665101,3
1562,3,5000,8224668.511319838,685074.0475611768,3
1563,4,56,8226266.554568575,684484.5389317786,4
1564,3,30,8228530.325599676,690975.4081048684,3
1565,2,40000,8225631.240267219,687745.5511985215,2
1566,5,20000,8229338.542016787,691153.1560765832,5
1567,3,40000,8232220.443568423,690565.3821597875,3
1568,3,10000,8236920.362365096,687486.8600366546,3
1569,4,5000,8239788.037118999,687732.0704915114,4
1570,4,10000,8223909.791143028,685816.7208886836,4
1571,4,30000,8237919.997584844,687634.6718293078,4
1572,3,20000,8226473.488876385,685027.6358520219,3
1573,4,10000,8232955.832641744,688430.1527517946,4
1574,6,15000,8228588.750708324,690959.5649179006,6
1575,6,15000,8229832.083858365,685031.9226501858,6
1576,3,10000,8225567.289183584,687738.280095203,3
1577,3,10000,8224747.635251559,689177.8579470802,3
1578,2,40000,8234767.42152137,689875.3013698722,2
1579,2,36000,8223741.86506558,686279.3734368623,2
1580,3,30,8228203.918867095,690917.0846671213,3
1581,6,15000,8239714.413252227,687733.3761965624,6
1582,3,10000,8231678.153302319,690587.811508944,3
1583,3,24000,8226482.199470492,685014.2491384168,3
1584,5,28000,8224144.5627302155,685682.409993669,5
1585,5,50000,8224742.289917273,689741.1327767563,5
1586,4,10000,8239743.223390108,687831.7390729506,4
1587,5,28000,8236874.418242529,687494.1688437527,5
1588,3,28000,8224338.974999607,685909.4265154641,3
1589,6,10000,8228253.308300439,690844.9036989912,6
1590,2,36000,8237808.643390555,687156.8016383735,2
1591,3,10000,8226585.163147084,685041.0654666733,3
1592,2,40000,8224596.673601617,689544.768101534,2
1593,4,80000,8223770.894739797,686235.399073468,4
1594,4,10000,8224670.098065759,685699.6816001211,4
1595,6,30000,8224972.154662807,690107.2759023771,6
1596,5,10000,8239786.192440457,687837.8719139427,5
1597,2,40000,8239789.74142573,687870.6087945586,2
1598,4,5000,8228769.052221498,690997.6204440456,4
1599,5,20000,8232091.1106430385,690464.9499032319,5
1600,4,20000,8226544.755584828,684959.9718957541,4
1601,5,50000,8232087.797612031,690346.7874302737,5
1602,3,5000,8239756.339902509,687863.594315371,3
1603,4,46000,8228851.448591388,691396.0317011212,4
1604,8,4000,8224602.864867846,685742.3768746059,8
1605,3,30,8228271.830927292,690913.3288321518,3
1606,3,24000,8224052.548065317,688432.0932009404,3
1607,3,10000,8239752.726264378,687838.5527081027,3
1608,3,20000,8228079.524241078,690743.6024832444,3
1609,2,15000,8231318.802340953,690562.064310445,2
1610,4,3000,8232961.501498392,688437.8941780883,4
1611,6,30000,8236965.678154278,687668.0684297844,6
1612,3,5000,8224344.843828443,685893.133735328,3
1613,4,15000,8234786.18409972,689916.8172135686,4
1614,6,5000,8228704.513247166,691043.6324126142,6
1615,4,30000,8225214.472242475,690425.2531643023,4
1616,3,30,8228471.383327721,690940.2871863681,3
1617,3,20000,8234683.944297554,689913.0608093239,3
1618,4,20000,8228483.763248209,690945.2011385465,4
1619,4,3000,8223904.595393082,685866.6636834312,4
1620,5,20000,8228126.977081756,690975.0737181257,5
1621,3,6000,8231926.131931325,690364.6375705472,3
1622,3,20000,8236915.009508043,687555.1062168763,3
1623,4,10000,8226506.765163163,684932.7363300539,4
1624,4,20000,8223708.07401422,686207.9551823303,4
1625,6,200000,8224727.138622329,689228.6334303858,6
1626,2,15000,8236783.730615986,687593.4384867996,2
1627,3,6000,8224732.305158988,685686.7446011603,3
1628,4,30000,8239775.588132757,687848.3645086067,4
1629,4,3000,8228443.421440698,690858.3193037023,4
1630,5,50000,8224418.516558634,686218.8846344678,5
1631,3,24000,8231847.7098076595,690652.732432881,3
1632,8,4000,8226532.584228542,684930.0674399957,8
1633,4,1000,8224002.506907422,688362.4542810491,4
1634,4,30000,8232080.680181751,690368.9696107943,4
1635,2,36000,8239795.5958368955,687742.7156548719,2
1636,3,20000,8228742.802673169,690938.7424337734,3
1637,3,2000,8228624.687155591,691003.1417636961,3
1638,3,2000,8224995.634954416,690043.0671447248,3
1639,2,30000,8239727.529876918,687765.2313264632,2
1640,4,25000,8224973.529220641,690169.7751442292,4
1641,2,15000,8228507.7706349995,691042.5193439344,2
1642,6,200000,8229453.631455574,691155.3458358976,6
1643,3,30,8232932.701495368,688453.037329824,3
1644,2,30000,8239668.188747126,687773.3906259162,2
1645,2,30000,8226231.0045677675,684585.9208517135,2
1646,5,20000,8228671.811534118,691068.35038653,5
1647,2,15000,8236904.1397864865,687597.3361388205,2
1648,3,10000,8223730.393877498,686280.2382116823,3
1649,5,28000,8224731.325693648,685689.6203280657,5
1650,2,15000,8236816.220376011,687594.6734324932,2
1651,3,25000,8239688.613392137,687845.7097706068,3
1652,4,20000,8228020.272549385,686381.179758842,4
1653,4,30000,8226204.264418832,684507.0936221089,4
1654,3,25000,8236909.791751471,687493.5041660703,3
1655,3,30,8228462.560788754,690966.1718451362,3
1656,4,80000,8229250.344925814,691186.0510214296,4
1657,3,35000,8236432.008456495,687607.107728269,3
1658,3,6000,8239782.026798192,687764.7270558205,3
1659,4,10000,8233522.139418491,688383.8748815554,4
1660,3,25000,8239645.886982722,687810.7199738715,3
1661,4,20000,8239854.468744177,687790.3467919187,4
1662,3,30,8228593.923963065,691246.1985231974,3
1663,3,20000,8224079.819248605,688370.8021679103,3
1664,6,5000,8228637.722144593,691375.4180320401,6
1665,4,10000,8228158.344798739,690841.1824544285,4
1666,3,25000,8228487.494237509,690955.8097375174,3
1667,7,5000,8224575.525214207,689559.9683755909,7
1668,6,30000,8229484.957872545,691487.2848610586,6
1669,3,25000,8225155.709213542,690481.4682268484,3
1670,3,20000,8236486.531086934,687716.2528869434,3
1671,4,80000,8228656.7212688,691277.5076239161,4
1672,3,20000,8224641.843424926,685064.2117538628,3
1673,5,50000,8227992.238761347,686305.9508196339,5
1674,3,2000,8236798.677582023,688076.9357142673,3
1675,3,5000,8239737.267036288,687744.1497737942,3
1676,4,20000,8226539.359991793,684919.5486848,4
1677,5,20000,8224907.256891104,690210.5441682343,5
1678,3,40000,8225059.236449426,688328.3634266028,3
1679,6,3000,8232182.357122344,690437.1554252692,6
1680,3,10000,8223967.239505849,685915.253406865,3
1681,2,30000,8228065.245305967,690726.5540092564,2
1682,4,30000,8231876.026709499,690300.7403762708,4
1683,4,20000,8225662.734134151,687749.6633598879,4
1684,4,15000,8229850.342657708,685019.5747781276,4
1685,3,20000,8231945.088136844,690383.0710452774,3
1686,3,35000,8234728.814945897,689919.2137139923,3
1687,6,30000,8224607.137255064,685688.5795284342,6
1688,5,10000,8236747.807424972,687659.5035115392,5
1689,6,30000,8237709.774660073,687172.6378841172,6
1690,3,24000,8224634.094921144,685663.8114674592,3
1691,4,20000,8237928.495325628,687647.2478148259,4
1692,4,4000,8236920.348368657,687602.2816174363,4
1693,3,10000,8226477.012430122,684948.8317807838,3
1694,3,250000,8239775.3513359325,687762.7470492179,3
1695,4,10000,8225657.539266247,687686.1694515606,4
1696,4,20000,8228760.130306503,691035.0427609979,4
1697,8,4000,8225116.526651405,690371.5372170226,8
1698,6,5000,8224840.186134149,690233.0406157926,6
1699,4,30000,8236810.235011216,687840.0624006728,4
1700,2,30000,8234668.780391948,690010.0696873113,2
1701,5,50000,8228597.911489416,691227.0027015819,5
1702,3,30,8239800.782148796,687808.1733369739,3
1703,4,50000,8239810.899059229,687741.8821893963,4
1704,5,15000,8232085.806014775,690551.7278067418,5
1705,6,3000,8223790.890534868,686243.2574264175,6
1706,4,10000,8232031.165444089,690354.7378160704,4
1707,5,4000,8232926.894290356,688461.6433009927,5
1708,4,50000,8224115.303794553,685639.8681745653,4
1709,4,4000,8232133.231747296,690370.3807920594,4
1710,4,20000,8239796.635115443,687846.6174043753,4
1711,4,20000,8227999.34391913,690578.909806048,4
1712,4,5000,8228662.914335186,691102.8882037727,4
1713,4,20000,8231938.933407694,690320.5112973575,4
1714,4,56,8229751.506986003,691427.161050956,4
1715,2,30000,8229343.300832555,690911.333416484,2
1716,3,10000,8237932.97560796,687682.8754520991,3
1717,4,10000,8225238.201331811,690332.2052975735,4
1718,3,20000,8239725.246320951,687809.4627362388,3
1719,3,2000,8223985.280125307,688253.681663513,3
1720,6,30000,8236825.925745451,687690.9394067416,6
1721,4,5000,8227919.028286156,686376.4839461767,4
1722,3,10000,8228812.038284596,691312.0400550354,3
1723,3,20000,8232101.3595839795,690521.0880029913,3
1724,5,20000,8228375.666236794,691070.2277813059,5
1725,3,20000,8224650.47990906,685646.6452252994,3
1726,3,30,8232932.327063352,688497.2714668125,3
1727,4,3000,8228192.9895261545,690812.6355856864,4
1728,3,6000,8232016.027259546,690416.2247313873,3
1729,4,10000,8231821.314856189,690610.1939440322,4
1730,3,25000,8228366.301726265,691048.0327721501,3
1731,3,20000,8236877.443047354,687702.9148197928,3
1732,2,30000,8236498.647921966,687639.40842123,2
1733,5,50000,8239762.266980892,687727.044245089,5
1734,5,10000,8234743.093716139,689926.0677383835,5
1735,4,1000,8233536.734918771,688353.2237313694,4
1736,3,6000,8237849.321468565,687093.6581375303,3
1737,5,10000,8236476.979781633,687601.7148815138,5
1738,3,10000,8239741.949818694,687755.7327369462,3
1739,5,4000,8236861.604680411,687540.2297481524,5
1740,2,15000,8229345.446361044,691109.5009731227,2
1741,4,20000,8231846.114581723,690334.142081219,4
1742,3,20000,8226264.442099585,684586.1991609307,3
1743,8,4000,8237876.678799179,687137.1722278196,8
1744,3,10000,8231824.206432002,690607.3337821082,3
1745,3,20000,8234927.429547792,688639.955001331,3
1746,2,40000,8228846.419638593,691314.2592235657,2
1747,3,30,8231952.15590156,690338.895696648,3
1748,3,25000,8224927.287758859,688340.7007773158,3
1749,5,25000,8239704.6219250355,687874.7033474369,5
1750,5,4000,8236822.5715317745,687635.1242518157,5
1751,6,200000,8239812.10806092,687825.5839958913,6
1752,4,15000,8229380.171238346,691201.5912962992,4
1753,3,20000,8236741.48693455,687894.4062908283,3
1754,4,3000,8228804.750361347,691270.6320428452,4
1755,2,30000,8236900.203310465,687610.7689079413,2
1756,3,20000,8223971.203432123,688336.2331507526,3
1757,4,4000,8224068.343978144,685441.6578385169,4
1758,4,80000,8228647.899485784,691071.0291989616,4
1759,4,20000,8228142.003578696,690894.4380877803,4
1760,2,30000,8226576.917595342,684998.6956004943,2
1761,4,10000,8231727.046213325,690681.5093908426,4
1762,2,30000,8226276.483952072,684439.4370296721,2
1763,6,10000,8224042.125127263,685492.3861954651,6
1764,3,20000,8236664.684693094,688096.9669187565,3
1765,3,10000,8232128.124532914,690408.8033422264,3
1766,6,20000,8236903.7820793,687526.1564642949,6
1767,4,10000,8232195.000926191,690299.7464201605,4
1768,5,15000,8239634.464189388,687804.8522148991,5
1769,3,6000,8229317.019993601,691100.0862984475,3
1770,4,20000,8223995.865251897,685919.3388281459,4
1771,4,10000,8228485.599808788,690953.8704443912,4
1772,4,30000,8233499.713452351,688326.7605150142,4
1773,4,5000,8226484.663402403,684947.9341942045,4
1774,3,40000,8228120.20143863,690874.0594409162,3
1775,5,15000,8231308.463718236,690541.7816930087,5
1776,6,5000,8239771.713348891,687740.591159708,6
1777,5,28000,8236668.941179732,687326.8985982066,5
1778,6,5000,8229391.182371398,691254.570871639,6
1779,4,3000,8229260.501381462,690872.1605592072,4
1780,4,10000,8225216.259032532,690439.6888774397,4
1781,4,20000,8228652.054496393,691375.541532466,4
1782,3,20000,8236957.308233387,687526.6061983474,3
1783,4,20000,8231780.956366703,690635.8125575307,4
1784,5,20000,8233469.556269301,688272.8343018002,5
1785,3,20000,8224712.485604158,689154.485949598,3
1786,2,36000,8228705.166711516,691189.7878540513,2
1787,4,15000,8228430.380356995,690930.3196390357,4
1788,4,56,8228747.278819369,691070.9226408801,4
1789,4,200000,8228423.386121428,690965.8349622948,4
1790,3,5000,8227942.478311921,686428.5993581229,3
1791,6,30000,8223857.459760224,686279.3845183876,6
1792,6,20000,8228069.975044497,690825.5534821462,6
1793,4,10000,8231826.941500742,690622.7435168938,4
1794,5,4000,8236393.986595523,687581.7805750039,5
1795,4,15000,8226267.493933516,684486.4694901258,4
1796,5,28000,8236884.950567004,687605.8314603491,5
1797,6,15000,8231768.426207902,690648.2065461027,6
1798,4,3000,8224718.077971788,689170.8762872914,4
1799,3,30000,8236713.779879355,688056.0215589004,3
1800,3,5000,8225099.662300171,688293.1373296549,3
1801,5,4000,8229293.252853363,691178.2827342919,5
1802,3,10000,8239766.077168701,687842.5127665399,3
1803,5,20000,8236507.589831061,687599.0867520175,5
1804,2,36000,8224325.2864004895,685946.8021548731,2
1805,6,20000,8236871.4801204335,687616.2985314109,6
1806,4,20000,8228633.037390226,691142.6923372853,4
1807,4,30000,8228477.707925964,690982.6476248245,4
1808,4,3000,8225209.318234466,690357.9138977643,4
1809,5,20000,8223782.479110075,686221.0773957209,5
1810,3,10000,8232149.864066202,690325.3252005975,3
1811,3,10000,8231288.3714286545,690544.4944469355,3
1812,6,200000,8224800.9351116195,689809.8898148574,6
1813,3,30000,8228778.90229475,691276.1785501369,3
1814,4,20000,8229272.171235719,690959.7605386308,4
1815,3,20000,8224774.532045923,689880.8024515152,3
1816,4,20000,8236470.694985981,687667.0663853468,4
1817,3,20000,8232096.466167554,690534.5092851925,3
1818,4,3000,8232242.488223686,690446.3248877601,4
1819,5,10000,8231715.768325888,690659.2950285609,5
1820,4,15000,8225023.899112488,690089.4541876402,4
1821,6,15000,8236890.556453054,687836.8910430956,6
1822,4,3000,8237910.592458968,687616.3168876293,4
1823,5,4000,8228157.23898613,690706.7721811074,5
1824,3,20000,8224630.898746909,685703.1982858483,3
1825,4,56,8228467.929853147,691008.5240616631,4
1826,3,10000,8226267.6778485775,684464.359463243,3
1827,5,15000,8236878.28192825,687489.3920754343,5
1828,4,20000,8228120.908926647,690902.9100887458,4
1829,2,30000,8228022.081338004,690856.9445776333,2
1830,6,15000,8229400.846103202,691181.8149091352,6
1831,5,4000,8228150.941652359,690855.0939790793,5
1832,4,1000,8232038.442746661,690365.4489704581,4
1833,3,2000,8225026.49298585,690121.2009041752,3
1834,3,6000,8236679.5974028,688028.8019905225,3
1835,3,40000,8227946.622973326,686390.1759806203,3
1836,3,10000,8228207.173767315,690871.9226583343,3
1837,4,46000,8224946.468016801,690094.5580749201,4
1838,4,25000,8225107.130177039,690353.1908091356,4
1839,4,20000,8228398.527148786,690967.5441794771,4
1840,4,30000,8229368.907426566,691288.9946289127,4
1841,6,3000,8234910.022691503,688663.8518698264,6
1842,4,3000,8228547.912846616,690930.3686425625,4
1843,4,15000,8233528.385831512,688323.3402571535,4
1844,6,30000,8228335.585862073,691064.1139298083,6
1845,3,35000,8224705.173374196,685618.2641847635,3
1846,3,40000,8224652.132742286,685677.4209358564,3
1847,4,20000,8228128.295565122,690890.9214261221,4
1848,3,5000,8224628.470195048,689513.3163224056,3
1849,4,56,8228515.256056306,691171.4852445294,4
1850,4,3000,8232169.57178357,690479.3589803077,4
1851,3,10000,8231844.9335638145,690642.1305501929,3
1852,2,36000,8236830.939239334,687878.7104736961,2
1853,5,15000,8228611.409305498,690738.6754236622,5
1854,6,30000,8224321.05049965,685882.3598244013,6
1855,4,46000,8236837.8323136885,687639.0999346852,4
1856,3,6000,8234791.626374327,689838.9603713831,3
1857,4,5000,8228172.55005475,691009.1178010281,4
1858,4,20000,8229776.416035876,685061.2665016729,4
1859,5,20000,8228566.518031345,690736.3668659222,5
1860,3,250000,8234713.416557088,689931.5854560094,3
1861,3,24000,8228589.287268458,691229.8129655865,3
1862,3,30,8224739.08644117,689780.5200078952,3
1863,3,35000,8236824.143229484,687891.1572484635,3
1864,5,28000,8228197.627341729,690870.8791037323,5
1865,3,30,8224946.222559502,688361.0497367613,3
1866,5,4000,8224042.8079307275,687692.8033988262,5
1867,5,25000,8233024.868091822,688403.8098035478,5
1868,2,15000,8239676.687182157,687785.9675814799,2
1869,4,30000,8232180.61705804,690305.3933779639,4
1870,3,2000,8225590.35581359,687722.1323273176,3
1871,3,20000,8231898.028298048,690691.6294570845,3
1872,4,80000,8236798.579003792,687646.4646451214,4
1873,4,20000,8232030.362931639,690553.1763850101,4
1874,6,200000,8236864.595417153,687854.9476335992,6
1875,5,15000,8228138.963582006,690914.6031644472,5
1876,2,36000,8232263.158441049,690487.8532293986,2
1877,4,20000,8234748.492169702,689965.5461646434,4
1878,5,10000,8228080.169271571,690768.987468071,5
1879,4,20000,8239793.831930152,687838.8980713238,4
1880,4,30000,8233672.792051672,688291.2877704094,4
1881,4,30000,8239838.039861753,687811.3722339184,4
1882,4,20000,8228104.359331085,690896.4845363082,4
1883,2,40000,8226593.431529941,684966.1461130762,2
1884,2,36000,8229848.05539113,685064.7476339315,2
1885,3,6000,8232061.43467508,690300.4026150318,3
1886,3,20000,8224156.042128652,685680.5836529377,3
1887,3,28000,8227963.930544209,686263.409247133,3
1888,6,3000,8224053.112231806,688365.7685490663,6
1889,4,3000,8233731.2842636835,688268.7010492408,4
1890,6,3000,8236949.881921335,687614.0720512769,6
1891,3,28000,8229321.810091303,691209.7429241742,3
1892,5,28000,8239808.049904537,687853.4471244302,5
1893,3,10000,8224806.329155513,689737.8358030171,3
1894,3,10000,8236898.636954375,687455.8984555166,3
1895,3,6000,8237762.30603941,687096.7766159284,3
1896,5,4000,8229816.859702968,685024.1036730508,5
1897,3,35000,8236519.8953261515,687727.1137162062,3
1898,6,30000,8228177.479854165,690880.3207842384,6
1899,3,10000,8233457.868609918,688298.7014661869,3
1900,2,30000,8236813.540125443,687901.6482725245,2
1901,6,20000,8236849.23749125,687862.5131311022,6
1902,3,20000,8236875.271370999,687835.8005525739,3
1903,3,25000,8231331.4228259325,690539.0934879582,3
1904,5,15000,8223977.180064364,685604.3118339105,5
1905,3,10000,8236428.443997033,687576.2993072724,3
1906,3,28000,8228188.696632875,690867.4035199764,3
1907,3,10000,8223824.851447605,686294.4906405013,3
1908,4,10000,8228159.325969109,690880.1647143587,4
1909,2,15000,8224972.490017839,688305.5155253366,2
1910,4,10000,8237828.284475367,687094.4437693248,4
1911,5,10000,8224402.890650434,686145.6944791413,5
1912,3,6000,8237007.92862124,687645.3392363255,3
1913,5,4000,8224753.752821307,689132.7276341856,5
1914,2,15000,8232972.7171239685,688467.8012431231,2
1915,3,6000,8226301.123412142,684463.6762766261,3
1916,3,40000,8225176.825788954,690470.1134399059,3
1917,4,25000,8228561.917550823,691190.155535851,4
1918,6,30000,8228457.866062077,690956.5164685029,6
1919,4,20000,8232097.371044613,690403.4575728187,4
1920,4,20000,8229772.177735701,691357.1452526775,4
1921,3,10000,8225669.568094541,687732.4167012697,3
1922,4,80000,8236698.802864997,688018.3835679751,4
1923,4,80000,8228619.755253153,691242.5749278679,4
1924,3,20000,8233529.325253932,688325.2716109641,3
1925,6,10000,8232207.921470803,690576.8148663731,6
1926,4,56,8228522.805746563,690960.9208882203,4
1927,2,40000,8232052.579772603,690388.6495627566,2
1928,3,250000,8223747.191089835,686214.0517451873,3
1929,8,4000,8232038.097681519,690431.1127372294,8
1930,3,10000,8236430.070745032,687496.4813962299,3
1931,4,46000,8231768.129577987,690682.8231109832,4
1932,6,15000,8234920.72306221,688641.8217844883,6
1933,3,5000,8239769.179364139,687814.6416599834,3
1934,3,20000,8224912.035039414,690099.0694155344,3
1935,3,2000,8228583.249250682,690932.5954511262,3
1936,3,28000,8236484.367444409,687632.5555266015,3
1937,4,10000,8232093.170033462,690447.6577424633,4
1938,4,3000,8225667.787637686,687717.0198194106,4
1939,4,20000,8224993.776594383,688273.972295355,4
1940,4,4000,8239729.393290396,687771.0187932753,4
1941,4,20000,8224757.1145337615,689186.5908576237,4
1942,4,56,8224071.824650127,687650.7523834016,4
1943,3,10000,8225038.145811291,688336.8362484045,3
1944,4,80000,8224686.31393034,685702.7014388179,4
1945,3,2000,8227968.9693208,686346.1366552364,3
1946,3,20000,8232150.171518663,690624.4032569004,3
1947,3,10000,8232077.154682608,690420.5943784661,3
1948,4,10000,8224029.0170137985,685460.5541665689,4
1949,4,30000,8236814.949230745,687632.1746365844,4
1950,6,30000,8236852.800228507,687564.2018787551,6
1951,3,20000,8232973.387882928,688501.4658041394,3
1952,4,4000,8225200.1610901505,690311.6901510457,4
1953,6,20000,8231770.971715413,690685.7323937047,6
1954,3,10000,8225253.090506224,690378.4783696005,3
1955,3,10000,8225135.96931006,690443.8057609411,3
1956,4,3000,8237541.742452273,687261.6453224323,4
1957,3,35000,8229471.503032608,691385.2449533367,3
1958,4,30000,8233554.69775051,688376.4565926823,4
1959,4,3000,8239802.069353843,687768.7432721261,4
1960,3,10000,8224652.052184692,685687.0333434745,3
1961,3,30000,8231836.525469691,690337.9066304888,3
1962,6,30000,8237707.16943809,687255.337693093,6
1963,5,20000,8224836.011825877,689233.4085350841,5
1964,3,35000,8228532.977073002,691000.4300063795,3
1965,6,3000,8233477.608098809,688224.8172189454,6
1966,7,5000,8239766.058451951,687730.9239647678,7
1967,4,3000,8239645.426291268,687865.5481745345,4
1968,4,10000,8233557.306503592,688297.4345648636,4
1969,4,20000,8236879.288392347,687597.1272503391,4
1970,4,1000,8239735.7940248875,687805.7034653213,4
1971,3,24000,8236468.553408079,687466.9881150805,3
1972,6,30000,8232004.741373847,690448.0119954573,6
1973,3,20000,8228637.169289538,691217.7256296212,3
1974,3,6000,8228560.3754701065,690925.668264337,3
1975,5,4000,8236930.787551995,687497.5279366348,5
1976,3,10000,8234676.560569487,689882.2214750771,3
1977,3,35000,8228584.755151375,690979.7221880856,3
1978,3,5000,8228463.238602674,690887.3346315156,3
1979,3,10000,8237718.768758648,687240.0448813348,3
1980,6,10000,8226512.955744749,684992.3938232996,6
1981,4,3000,8236993.722061725,687743.3286450607,4
1982,3,250000,8239808.42164371,687809.1994841709,3
1983,4,80000,8232966.499512344,688411.9710679728,4
1984,6,3000,8231789.779367827,690609.9238004433,6
1985,8,4000,8231787.233727833,690572.3979445699,8
1986,3,30000,8224528.361435374,689600.9017398283,3
1987,4,10000,8236859.288890054,687588.3025363912,4
1988,4,15000,8228114.861182068,690897.5363174137,4
1989,3,20000,8223772.197558446,686194.0752955654,3
1990,4,10000,8224774.828564884,689846.1969204233,4
1991,3,6000,8225095.4349632375,690380.0082117086,3
1992,3,30,8237810.998411019,687103.917775585,3
1993,3,35000,8223759.350785759,686244.9147140305,3
1994,3,20000,8239697.17646077,687850.5915644509,3
1995,6,3000,8224718.876591705,689797.6508953151,6
1996,5,4000,8232975.189959744,688401.4661017023,5
1997,3,6000,8234781.465341277,689797.5178412279,3
1998,4,56,8228047.617124903,686424.6749746233,4
