house_number,hhcount,hh_income,latitude,longitude,household_sample_size
2151,8,100,8255368.525082905,717768.3582084134,8
2152,6,150000,8255993.303363239,718680.2199599857,6
2153,4,450000,8256683.291491309,717673.3716716012,4
2154,3,50000,8255436.936245423,719746.7972131744,3
2155,6,100000,8255332.397754508,719226.7920746529,6
2156,4,70000,8255691.284640343,718835.5198384866,4
2157,2,50000,8255381.451538175,719416.0889653309,2
2158,4,20000,8255482.693372931,719025.7900026854,4
2159,5,50000,8255560.500416581,718798.8866233645,5
2160,5,50000,8255610.4693300575,718799.4567181531,5
2161,3,30,8255080.822630099,719195.1077528837,3
2162,4,100000,8255152.470335852,719016.3314458439,4
2163,5,50000,8256520.917786322,717980.1050720181,5
2164,3,25000,8255771.416561369,718314.604420157,3
2165,4,20000,8255247.873890568,719501.4011421073,4
2166,5,60000,8255890.300890496,717834.2335413056,5
2167,4,200000,8254939.093202291,718639.7106187277,4
2168,3,30,8256207.497815602,717602.9873685322,3
2169,5,50000,8256608.974116506,717659.922979906,5
2170,3,30,8255003.22079199,718821.7039623671,3
2171,3,50000,8255531.949863255,717858.4902105924,3
2172,3,100000,8255289.410537664,719718.2668263277,3
2173,6,25000,8255178.45512143,718946.0962889353,6
2174,7,80000,8255378.730792256,719515.7037313003,7
2175,5,50000,8256061.411897186,717623.8841880782,5
2176,6,50000,8255529.395670648,719588.5998396308,6
2177,5,30000,8254936.6106702555,718930.5583301969,5
2178,3,45000,8254726.65180692,718890.0349347142,3
2179,5,60000,8255912.769492471,718423.7525365006,5
2180,8,75000,8255463.6250554565,719354.9373982105,8
2181,3,70000,8255857.652315036,717432.6681252876,3
2182,5,200,8255620.827292979,718907.0853940278,5
2183,5,70000,8255965.586896712,717733.0342012561,5
2184,3,20000,8255267.339485565,718570.6114610605,3
2185,6,200,8254881.488310133,719138.6383149541,6
2186,5,45000,8254704.95055584,718912.1267865223,5
2187,6,25000,8255829.194675133,717905.6494399429,6
2188,5,70000,8255778.47720295,718254.372457826,5
2189,3,25000,8255468.238611594,718747.0270186581,3
2190,6,100,8256239.773267169,717786.7423759862,6
2191,7,152,8255921.464378266,717341.6822009144,7
2192,10,15000,8255830.71168558,718008.0737699852,10
2193,4,80000,8255825.061508302,717895.2440389843,4
2194,3,50000,8255284.567739397,719000.6576262835,3
2195,5,40000,8255771.411414849,717564.1768911745,5
2196,6,100000,8256602.89066541,717933.0294969016,6
2197,3,30,8254784.829670347,718967.4196299275,3
2198,4,30,8256436.530205227,717870.6861572047,4
2199,3,15000,8256388.97193351,717772.8346545103,3
2200,2,50000,8255573.163521972,719407.9290171268,2
2201,8,100,8256156.163481418,718538.9893261945,8
2202,2,50000,8255781.049990517,717713.5042563924,2
2203,5,30000,8255246.766796404,718529.9306965895,5
2204,5,200,8255718.748647803,718162.8647526305,5
2205,7,10000,8255887.347392466,717391.8447244737,7
2206,5,20000,8255476.810349984,718618.4584642117,5
2207,5,60000,8255228.317340427,718478.4615773183,5
2208,3,40000,8254924.246534202,718694.6120937363,3
2209,5,30000,8256349.014211695,717749.4552156163,5
2210,2,30000,8255335.134981347,718699.0281529884,2
2211,3,30,8255858.9983552825,717444.8343642432,3
2212,2,50000,8255207.975046956,718892.3912149676,2
2213,5,80000,8256041.842737641,718571.5693574309,5
2214,6,50000,8254848.72929339,718871.9327307675,6
2215,4,450000,8255351.429348119,719150.1299761718,4
2216,7,80000,8255030.909532992,718972.3992809094,7
2217,2,50000,8255184.802348597,718923.8946471614,2
2218,5,30000,8256038.440605585,717627.8225236173,5
2219,4,70000,8254978.433274401,719020.3291727294,4
2220,5,20000,8255472.527266387,718903.9237203472,5
2221,6,50000,8256705.761347022,717738.3399680796,6
2222,3,45000,8255037.300569594,718638.269981751,3
2223,3,25000,8256583.993296523,717918.751266683,3
2224,4,40000,8255897.455219745,718804.8716884258,4
2225,6,100,8256922.570542806,717958.9884253041,6
2226,5,30000,8255524.559200729,718198.6253516396,5
2227,5,30000,8255920.229358272,718077.0683491095,5
2228,5,70000,8256382.7808699915,717536.6672281122,5
2229,7,10000,8256553.110210089,717851.1133884594,7
2230,3,50000,8256964.4596325345,717751.0966460845,3
2231,7,152,8255552.3120228285,718739.9661576716,7
2232,4,50,8255254.941444269,718552.715737797,4
2233,3,70000,8255520.109960476,719032.5013868012,3
2234,5,45000,8256246.035890305,718422.1574450639,5
2235,10,15000,8254897.96646535,719027.5317816109,10
2236,3,45000,8255247.678638449,718268.6061928335,3
2237,3,100000,8255328.947182086,719546.0166567891,3
2238,4,80000,8254950.537591619,718876.1710039377,4
2239,3,50000,8255757.449774446,718892.4894853185,3
2240,5,30000,8255667.688930948,718514.715605515,5
2241,3,100000,8255849.092618814,717436.069074049,3
2242,5,60,8255317.0774286,719678.766982334,5
2243,3,100000,8255588.02331591,718610.8014474225,3
2244,4,50000,8256038.199841608,717915.3494844894,4
2245,3,50000,8255336.559681648,718295.4267512464,3
2246,5,30000,8255708.763877129,718210.628853522,5
2247,7,10000,8255866.414862377,717606.3786886208,7
2248,6,100000,8256749.706919529,718198.1478279411,6
2249,8,100,8255489.991571574,718859.6753883701,8
2250,5,30000,8255370.59008095,719228.2755786867,5
2251,3,100000,8256809.916228939,717715.7491169404,3
2252,3,15000,8255148.258635115,718741.5602518292,3
2253,5,30000,8257117.889537035,718000.2588242091,5
2254,3,100000,8255947.582818012,718087.9007067186,3
2255,4,50000,8255143.893190597,718015.3904879262,4
2256,5,50000,8255695.07865629,718902.7797033142,5
2257,5,20000,8255404.15750679,718546.4094516303,5
2258,5,30000,8255606.870345539,718491.1130321741,5
2259,5,40000,8255579.179461425,718843.0525348801,5
2260,3,50,8256032.165597558,717632.1168518446,3
2261,3,50000,8254911.7500914335,719176.1411563891,3
2262,3,45000,8255168.120032335,718592.4452792304,3
2263,5,50000,8254979.046096248,718829.2806574896,5
2264,2,25000,8256160.638217961,717826.507133202,2
2265,6,50000,8256895.01559813,717807.111704165,6
2266,3,45000,8254971.900859144,718592.2851011372,3
2267,6,200,8255422.303048985,719177.7193198223,6
2268,2,50000,8255613.507173552,719026.9607224725,2
2269,3,25000,8256302.839370441,718427.5290735135,3
2270,4,70000,8256846.854152901,717985.5775187886,4
2271,5,45000,8255547.753374138,717516.2233782026,5
2272,5,150000,8255680.979584173,717470.3445751313,5
2273,3,30,8255437.999544463,718658.6662588376,3
2274,5,30000,8255108.897167037,718907.2229653161,5
2275,6,100,8256167.866120304,718547.6643956152,6
2276,3,70000,8256512.41926132,717906.1589103674,3
2277,6,50000,8255868.674998389,717790.0322403723,6
2278,5,150000,8254953.318424006,718903.8477260561,5
2279,3,40000,8255402.645005443,718880.4487794794,3
2280,3,30,8255614.248060179,719113.2530046667,3
2281,3,50,8254832.421428937,719027.8322443715,3
2282,8,120000,8255494.901936017,719652.2255633802,8
2283,8,500000,8256085.815576546,718479.1927709435,8
2284,6,16000,8255850.986931867,717576.9748605847,6
2285,5,50000,8255446.624475009,718825.9272078926,5
2286,6,40000,8256221.58328588,718214.7770270351,6
2287,3,30000,8255184.485915432,719341.4175308212,3
2288,5,30000,8255821.898602756,717639.7824069995,5
2289,4,40000,8255665.047510044,718980.5614774596,4
2290,6,16000,8255483.836932975,719312.5648702031,6
2291,8,40000,8255477.636399656,718684.4626713644,8
2292,3,40,8256538.505168616,717634.2977496795,3
2293,3,50000,8256359.06555589,717752.0645192256,3
2294,5,30000,8255379.392762839,718475.9316237378,5
2295,7,152,8255607.240237894,718636.153606138,7
2296,5,60,8255223.909023777,719204.9518763956,5
2297,6,50000,8255270.4592812415,718058.0485136192,6
2298,3,100000,8255524.248163685,719354.7441238216,3
2299,8,75000,8255399.13988998,719725.2106953592,8
2300,3,45000,8255435.542523359,719554.7190983512,3
2301,6,35000,8255944.394621124,718515.5117768818,6
2302,4,200000,8256795.327721353,717891.4447877647,4
2303,5,30000,8257207.963848272,717896.8737201868,5
2304,4,50,8255903.517249904,718048.551973734,4
2305,5,30000,8256882.955431751,717728.601538636,5
2306,4,30,8254432.552092102,718461.3579416032,4
2307,3,25000,8255056.551740912,718959.0268050323,3
2308,13,50000,8257283.558710719,717820.4132643514,13
2309,5,100,8255683.111813654,717987.3794483386,5
2310,3,50000,8255499.128929668,718657.2573938684,3
2311,10,15000,8257063.142015529,718070.183706177,10
2312,7,152,8255119.024735517,718924.2157831199,7
2313,4,70000,8255622.707993374,719325.6537089146,4
2314,6,50000,8255701.9414485,717843.2177231681,6
2315,3,100000,8256033.005200461,717979.3654589518,3
2316,3,15000,8254595.426905737,718590.4071192457,3
2317,4,100000,8256222.52312038,718299.9615899812,4
2318,6,150000,8256555.217100384,717856.5583313401,6
2319,6,50000,8255060.848945823,718592.5090500242,6
2320,7,1000,8254993.0849306155,719129.3762128351,7
2321,5,50000,8255632.957635918,718188.5071086623,5
2322,3,20000,8255451.442541174,718409.8538041885,3
2323,3,70000,8257006.22386816,717982.3079801444,3
2324,8,100,8254895.7385551585,718762.3699126747,8
2325,5,60000,8255460.1010538945,719095.3248419971,5
2326,5,20000,8256646.357545311,717791.1080157503,5
2327,4,70000,8256063.537613961,718472.8763611121,4
2328,4,80,8256184.774384122,717646.3253635189,4
2329,3,50000,8256269.017004019,718056.2328120077,3
2330,4,70000,8254717.4796211645,718917.628631775,4
2331,3,30,8256390.209802044,718060.0108198727,3
2332,3,45000,8255644.417411266,718767.5403435515,3
2333,7,10000,8255658.690301417,718431.0145080495,7
2334,6,100000,8255156.931227567,718275.342460824,6
2335,6,100000,8255223.919495989,719412.3088194164,6
2336,6,150000,8254749.475704554,718631.6033372493,6
2337,4,40000,8255004.216871988,718604.6299512987,4
2338,6,25000,8255387.954541208,719023.0175222855,6
2339,6,100000,8255205.253319996,719568.5021887065,6
2340,5,50000,8255509.866472684,717908.259311009,5
2341,8,100,8255201.167325992,719004.4956010319,8
2342,5,40000,8257224.263840012,717934.6485307238,5
2343,4,80000,8256931.648888725,718049.6937503545,4
2344,5,15,8255568.204413064,719426.8818870471,5
2345,5,100,8256626.875657321,717782.5736649872,5
2346,4,50000,8256114.173520302,718668.8919580156,4
2347,6,50000,8255298.077128173,718100.3927457618,6
2348,5,30000,8255522.373706853,717731.0402737622,5
2349,2,30000,8255340.0555710895,719033.2578182952,2
2350,3,70000,8255987.063653377,718067.4597742902,3
2351,6,100000,8256460.978580413,717685.2199030727,6
2352,5,60,8255534.970519122,717884.3915321392,5
2353,5,200,8255398.125537917,718075.6193490459,5
2354,6,200,8256424.206264948,717699.1552403613,6
2355,4,100000,8256426.033825018,718050.2074394925,4
2356,4,50000,8256069.714231251,718107.6079769476,4
2357,10,15000,8255487.382283692,719505.434641397,10
2358,7,80000,8255623.02803132,719305.0169092624,7
2359,3,40,8254842.60632475,718598.1501556324,3
2360,6,35000,8256146.974540689,717953.59280092,6
2361,4,50000,8255655.488876839,718293.988188586,4
2362,8,40000,8255158.725143878,718238.861272584,8
2363,4,80,8255619.109131114,717685.222423136,4
2364,5,60000,8254938.2527612,718682.4642129226,5
2365,7,80000,8255510.945473593,718148.3324221587,7
2366,4,70000,8255833.859949755,718834.811862185,4
2367,8,120000,8255747.849452298,717561.301380021,8
2368,8,120000,8255344.769864041,719303.5866642933,8
2369,5,150000,8256667.217181617,717646.8342087376,5
2370,5,30000,8255378.050779711,719705.827592938,5
2371,2,30000,8255301.263683187,718833.780324925,2
2372,8,100,8255101.915385237,719437.9280723266,8
2373,5,60000,8255449.17735162,719368.8537177518,5
2374,3,45000,8255396.714604296,719709.7691654847,3
2375,7,152,8255399.736634212,719569.7179657862,7
2376,8,100,8255218.360433037,718762.8331176474,8
2377,5,60000,8255827.6107336115,718668.0426694956,5
2378,5,50000,8255272.983208295,717994.6530556004,5
2379,4,50000,8256005.415562157,717785.6277623267,4
2380,3,30,8256445.473283886,717758.4530145221,3
2381,3,100000,8255250.380296108,717908.2855995661,3
2382,7,80000,8256123.569553178,718561.9840732117,7
2383,3,30,8255850.690834272,718663.1890074632,3
2384,5,30000,8256002.705757718,717951.6353638691,5
2385,3,15000,8256240.705093179,718411.2053053112,3
2386,4,70000,8255848.842307603,718195.5379539335,4
2387,4,50000,8256228.320406241,718446.2621065079,4
2388,5,40000,8255375.981138509,718981.4666335804,5
2389,5,100,8255574.7114800885,719344.203436766,5
2390,2,25000,8255665.3468571175,718734.1450995211,2
2391,2,70000,8255418.057105217,718387.914733367,2
2392,7,10000,8254801.584620854,718945.2057831114,7
2393,8,40000,8255357.03032621,719607.2818281031,8
2394,2,30000,8255621.746056148,718775.3249017091,2
2395,6,16000,8256087.108063427,718679.8840748117,6
2396,5,15,8255263.845363064,717849.9871617396,5
2397,3,50000,8255686.455542483,718534.9165507031,3
2398,3,34000,8255500.678040906,719052.5024272813,3
2399,4,80000,8255720.743597621,717866.3283553914,4
2400,2,50,8254931.794809862,718776.8497966926,2
2401,5,30000,8255814.975312961,717803.6835645135,5
2402,4,20000,8256210.233843194,718367.521634713,4
2403,8,500000,8255577.344177219,717744.6797101385,8
2404,2,50,8256870.715923457,718169.3902268539,2
2405,5,20000,8255258.495108914,718764.4375739116,5
2406,5,60000,8255713.076933535,718444.6897476563,5
2407,8,120000,8255623.085085692,719391.4088509661,8
2408,5,60,8255964.136463845,718587.3843134439,5
2409,2,70000,8256234.321306689,717683.1765795937,2
2410,3,15000,8255782.267122039,718613.5485613586,3
2411,5,30000,8255379.594756007,718287.5858814038,5
2412,6,16000,8257220.812034409,717806.0486768825,6
2413,4,120000,8256212.952106759,718365.4717768892,4
2414,3,30,8255272.290439131,718731.2267485142,3
2415,6,150000,8256418.190708272,718041.741331383,6
2416,7,80000,8256337.838138251,717989.3993897879,7
2417,3,25000,8255555.252598337,719061.1649329405,3
2418,3,45000,8255759.078190191,718011.4977753122,3
2419,2,70000,8255180.575737462,719028.0005586954,2
2420,4,70000,8255340.691640057,719296.4774453312,4
2421,5,40000,8254962.707735463,719224.0881780499,5
2422,2,50000,8256533.337500912,717817.1905899851,2
2423,5,60,8255517.428354666,719421.5394262115,5
2424,5,30000,8255307.741927238,718194.7479783972,5
2425,13,50000,8256357.096321744,717901.833834067,13
2426,8,120000,8255629.135563493,718622.7772816035,8
2427,4,450000,8255954.097952943,718807.5331986904,4
2428,5,100,8255434.183042932,719309.0620644018,5
2429,5,200,8255380.801484386,719373.4249109619,5
2430,5,50000,8255973.864483852,718735.4879557076,5
2431,5,50000,8255620.586125065,718902.5074964889,5
2432,2,50,8255803.049158494,718789.3607093839,2
2433,5,50000,8255491.604948288,717655.7788297574,5
2434,3,20000,8256734.549047966,717728.9986367912,3
2435,6,50000,8255203.139798288,718401.5603733809,6
2436,4,50000,8255374.038343171,717736.4473798738,4
2437,10,15000,8255319.677114541,718446.2125856495,10
2438,5,60,8255923.41366346,717771.7080870144,5
2439,3,25000,8254855.737071544,718954.5948498491,3
2440,7,1000,8256783.6220599525,717822.6922023811,7
2441,2,70000,8257233.894207813,717869.9269708232,2
2442,3,25000,8255468.626370395,717552.2083878897,3
2443,4,70000,8255277.059190763,719673.3721560172,4
2444,5,60000,8256410.312045453,718134.6111482218,5
2445,3,70000,8256206.080688739,717715.6744750674,3
2446,8,500000,8255013.071047359,718871.4025931555,8
2447,6,16000,8255767.922379235,718133.5714492929,6
2448,3,20000,8255351.409431417,718787.4568775926,3
2449,8,75000,8255238.609577088,718683.2634919293,8
2450,6,200,8256860.169171408,717855.9323897574,6
2451,5,60000,8256108.959713527,717637.9053334834,5
2452,6,50000,8256191.533704972,717839.8525583078,6
2453,3,20000,8255885.546790485,718800.0809890818,3
2454,3,25000,8255594.034109763,718689.5710573624,3
2455,5,60000,8255869.16422705,718431.3789610171,5
2456,6,200,8255922.3981213,717663.5337574466,6
2457,3,25000,8255981.699859126,717595.6226611747,3
2458,3,30,8255030.220427945,719128.1034372384,3
2459,6,100000,8256793.189473166,717756.7922750779,6
2460,2,70000,8256185.7644403335,718343.4538604796,2
2461,4,50,8255654.910799357,718607.0644439397,4
2462,3,50000,8255460.579479295,717879.037915184,3
2463,3,50000,8255965.538104006,718535.0907052287,3
2464,6,25000,8255801.296587821,718180.6335891613,6
2465,5,150000,8255659.53111218,719029.3858516207,5
2466,6,50000,8256278.643586919,717883.484816027,6
2467,3,15000,8255544.491592833,719196.5402896927,3
2468,5,20000,8255950.707202366,717396.5662904818,5
2469,2,30000,8255727.953866526,717389.7032161546,2
2470,5,60000,8256171.079652182,717777.6574214798,5
2471,3,30,8255253.129763295,719118.5189273475,3
2472,4,50000,8255917.130038888,718647.7969487308,4
2473,3,50000,8255582.680410054,719065.2146006873,3
2474,5,100,8255289.617653727,719672.202874857,5
2475,4,450000,8255539.837258691,719509.8825838751,4
2476,5,100,8255448.177292356,718980.2303422149,5
2477,3,100000,8256438.067697745,718098.758094172,3
2478,7,152,8255876.924075358,718419.9502008331,7
2479,3,45000,8255463.116284466,719291.4526116311,3
2480,13,50000,8255214.136137119,719399.7916035734,13
2481,3,34000,8255640.588700322,717417.2271072272,3
2482,3,50000,8256404.734534845,717776.8152640117,3
2483,4,100000,8255436.771868455,719671.2407110918,4
2484,7,1000,8256041.606685536,718406.3191248509,7
2485,4,120000,8256072.89361251,718418.0763919095,4
2486,3,40,8255586.830342315,718495.0937431767,3
2487,4,70000,8255233.532091364,718550.4280634444,4
2488,4,80,8256333.55298793,717693.5492126439,4
2489,4,40000,8256499.858783646,717988.5376859123,4
2490,3,50000,8256000.909959994,717828.051997936,3
2491,3,55000,8255697.247178046,718467.7852226077,3
2492,3,25000,8256159.485575425,718527.5003399802,3
2493,3,34000,8255848.875779466,718415.7388412888,3
2494,4,100000,8255299.565991918,719039.1359486358,4
2495,3,70000,8255694.812160155,717918.9289020417,3
2496,10,15000,8256796.109825494,718022.3746417065,10
2497,4,450000,8255856.145787554,717849.4549472302,4
2498,4,50000,8256026.123331303,718563.0194207476,4
2499,7,1000,8255416.637393399,719528.8161660756,7
2500,5,50000,8255206.904494661,719380.0528052015,5
2501,3,30,8256477.640838239,717984.7100517261,3
2502,5,30000,8256983.193226073,717989.6370808857,5
2503,7,80000,8255822.397759894,717510.8129748427,7
2504,5,200,8255123.524733557,718987.2237236593,5
2505,3,40,8255891.9330686275,718741.7253442123,3
2506,7,1000,8256582.345693088,717633.1006273038,7
2507,3,30,8256197.838808362,718081.7367808985,3
2508,5,50000,8255774.601601377,718889.1380857697,5
2509,4,80000,8256911.640743455,717888.417496463,4
2510,3,15000,8255428.327866706,719245.9488087912,3
2511,3,30000,8255164.666990114,718563.5068178384,3
2512,5,30000,8256545.289571177,717775.921850741,5
2513,3,100,8255414.460011274,718071.7290034586,3
2514,8,100,8254912.901745166,719040.4469924024,8
2515,3,45000,8254638.700905923,718688.3632053803,3
2516,13,50000,8255181.892553111,718726.9851877282,13
2517,5,50000,8254437.727740496,718552.5262541892,5
2518,5,50000,8254787.956246835,718846.6345871098,5
2519,5,45000,8255490.967333426,718087.6223510192,5
2520,7,1000,8255662.6010391265,719041.5206980105,7
2521,3,50000,8256756.981158922,717785.9289329718,3
2522,5,30000,8255299.895018139,719398.6189063992,5
2523,5,30000,8255680.661138207,718559.6278624826,5
2524,3,70000,8255167.470919058,718862.3451658561,3
2525,3,45000,8255287.689989422,718879.6158269318,3
2526,3,15000,8256404.9899145095,717692.0073346962,3
2527,6,100000,8255848.390143063,717479.8125836219,6
2528,3,30,8255445.368238152,717684.7354860258,3
2529,5,50000,8255249.536916913,719509.7644711849,5
2530,6,50000,8256412.240721218,718120.7987184091,6
2531,5,50000,8256355.016435724,717675.0654191226,5
2532,4,100000,8255669.448625173,719135.987159921,4
2533,4,30,8255549.103252099,719269.8689597297,4
2534,6,100000,8255450.514560539,718064.7676987887,6
2535,3,50000,8255726.302511029,718028.8457452164,3
2536,3,45000,8256109.38998566,718164.7231039573,3
2537,2,30000,8254589.249011432,718515.5309629312,2
2538,5,15,8255655.826331211,718411.2880202269,5
2539,2,70,8255249.301089747,718106.168827899,2
2540,6,100000,8257019.959480295,717887.7686449542,6
2541,4,50,8255507.4856318645,718648.9011108321,4
2542,5,60000,8257088.922065352,718036.245107922,5
2543,6,40000,8255957.331355657,717632.5605921284,6
2544,5,80000,8255078.057096881,718956.0983595145,5
2545,2,30000,8255433.676012559,719752.8844198082,2
2546,5,60000,8255182.926060855,718546.7344117195,5
2547,5,150000,8256106.633436876,718453.0411052718,5
2548,3,45000,8255378.502614486,718906.2636527707,3
2549,6,35000,8255486.405465458,719470.6653362254,6
2550,3,15000,8255221.117811345,719207.6642693391,3
2551,8,75000,8255460.102977991,718974.4543400886,8
2552,3,50000,8255616.329898447,718806.0890755773,3
2553,6,150000,8255826.713727592,717857.9983957822,6
2554,7,1000,8256120.701312353,718143.4579766562,7
2555,4,50,8257241.784010689,717865.7551851283,4
2556,3,25000,8256889.688984407,717993.7532981688,3
2557,5,40000,8255375.4781414885,719184.48425886,5
2558,3,55000,8255779.805515976,717412.9870234765,3
2559,3,20000,8255129.140169369,718580.74751048,3
2560,3,50000,8256839.204546116,717961.8702191707,3
2561,3,30,8255637.275140162,717419.4984934415,3
2562,4,80,8254998.826344105,718657.7776302814,4
2563,3,40000,8256034.303841073,718061.861292325,3
2564,3,15000,8255037.238277553,718663.5462636363,3
2565,5,30000,8255202.367843816,718223.1229326748,5
2566,4,50,8256816.809740083,717750.6338317173,4
2567,5,50000,8255432.434069049,718581.1115837964,5
2568,5,50000,8255957.270575678,718342.1607385655,5
2569,5,40000,8255145.838670391,719347.2207741651,5
2570,3,70000,8255288.408705053,719060.5053769074,3
2571,13,50000,8255733.220305121,718944.2933552307,13
2572,5,15,8256045.155751279,717686.6027392452,5
2573,10,15000,8255931.315536598,718535.6083411819,10
2574,4,50000,8254794.253923217,718737.8809544237,4
2575,4,20000,8255383.055162032,717881.3516651017,4
2576,6,200,8257021.046337314,717930.4609937471,6
2577,4,50000,8255148.531088826,719345.3370124274,4
2578,10,15000,8256576.717780582,717973.7323222886,10
2579,3,50000,8256726.299373983,717706.7767406261,3
2580,3,20000,8256081.529587679,718463.3289547821,3
2581,3,40,8256939.4565686155,717740.1852319492,3
2582,3,50000,8255283.631851125,719264.8451904827,3
2583,5,20000,8255886.284886644,717461.1422175048,5
2584,7,80000,8255585.929162531,718977.1294477291,7
2585,7,1000,8257090.911442213,718007.412670011,7
2586,5,15,8255816.594638575,718762.1659606108,5
2587,4,80,8255443.3879626,718071.3868561336,4
2588,6,16000,8255427.92567739,718916.7847063967,6
2589,6,100000,8255822.6029921165,717801.7893054306,6
2590,6,25000,8254695.325301857,718656.4912014938,6
2591,3,30000,8255457.681256712,718601.5230831774,3
2592,3,100000,8256158.178014008,717593.8999620232,3
2593,3,40000,8256736.318068946,717721.9607362526,3
2594,3,60000,8255413.5741814375,718256.8120537497,3
2595,5,30000,8255821.61776611,717458.1592024586,5
2596,4,70000,8255371.945037927,718031.3639291166,4
2597,6,50000,8255276.71198979,719652.981010975,6
2598,2,50000,8256485.14943238,717988.1599072537,2
2599,3,15000,8255412.954278603,718835.2201773999,3
2600,5,80000,8256124.081412198,718531.284259608,5
2601,5,50000,8256604.425196891,718225.2985486386,5
2602,2,70000,8255269.706314075,718675.57031553,2
2603,2,30000,8255586.3616810255,718908.8015274417,2
2604,4,20000,8254477.144731819,718504.8196355067,4
2605,2,50000,8255399.959029675,718824.713801728,2
2606,6,16000,8255727.963628686,717562.5202307764,6
2607,4,200000,8256615.409682049,717806.8359097177,4
2608,4,20000,8256567.077306359,717749.7526886076,4
2609,8,100,8255072.314814302,719225.2602097502,8
2610,3,50000,8255156.723637809,718852.982829485,3
2611,4,50000,8255457.625458974,719473.0682282234,4
2612,2,70000,8255581.940340728,718647.3543828265,2
2613,3,34000,8255497.757675955,718123.4774807101,3
2614,3,34000,8255994.525075501,718504.0696774507,3
2615,3,50000,8255176.683428026,719034.1159296429,3
2616,3,55000,8255610.381256488,719046.0332765662,3
2617,3,50,8255756.358198297,718212.374009414,3
2618,5,60,8256225.281302597,718538.7804140234,5
2619,2,30000,8255242.572037288,718789.1230683314,2
2620,2,70,8255574.440832814,719328.5437893461,2
2621,4,450000,8256992.890761203,717900.0773865826,4
2622,3,60000,8255404.784437012,719662.4739181941,3
2623,5,30000,8255630.866445876,718819.3907388579,5
2624,5,15,8255706.249792162,718675.7567669007,5
2625,5,30000,8254835.791522672,719025.345218853,5
2626,5,80000,8256896.081540469,717992.882462563,5
2627,5,30000,8256472.919039641,717660.5218372988,5
2628,5,80000,8254918.071502714,718984.5975312339,5
2629,2,70,8256585.342875906,717787.0929873708,2
2630,4,50000,8255764.804120532,718339.0089024438,4
2631,6,16000,8256387.816044811,717631.1875245564,6
2632,8,40000,8254962.458247655,718797.1861446167,8
2633,3,55000,8256583.9653743785,717728.0337214686,3
2634,8,40000,8255548.693588294,718669.2765896965,8
2635,3,100000,8256041.373372421,718119.0160347946,3
2636,5,30000,8255112.4038008,719068.5941395451,5
2637,3,50000,8255461.139277586,718190.948051433,3
2638,3,30,8255933.986579759,718715.8355786374,3
2639,6,100,8255293.535293958,719493.0854305979,6
2640,5,30000,8256795.6520140115,717853.6906047112,5
2641,4,120000,8255453.243337596,719404.7772921071,4
2642,6,200,8255785.783742673,718281.2352301858,6
2643,3,40000,8256588.650091304,717886.3577411612,3
2644,3,25000,8254808.845516055,718689.8988422971,3
2645,6,100000,8256705.517018092,717727.173181933,6
2646,5,30000,8255534.990589816,718887.5520871729,5
2647,4,50,8255113.367224676,718991.1143455049,4
2648,6,100000,8255325.500927944,718336.4369646717,6
2649,6,150000,8255712.324452438,718768.2488128167,6
2650,3,15000,8255276.174073387,718800.3318132353,3
2651,4,30,8257150.114075677,717904.398845958,4
2652,6,40000,8256681.911362421,717948.8375508385,6
2653,3,70000,8255372.913139575,718721.9984290027,3
2654,3,25000,8255225.268548953,718829.693024247,3
2655,2,25000,8255190.51345485,719269.5759687612,2
2656,4,100000,8254900.33935722,718775.7559796148,4
2657,2,50000,8255688.581710701,719065.3559326727,2
2658,6,35000,8255314.049972918,718394.407683536,6
2659,6,150000,8257072.678697372,718088.6144421132,6
2660,3,30,8256508.276067898,717590.2612997455,3
2661,5,50000,8256816.621221204,717788.2146231865,5
2662,5,70000,8255444.137165337,717984.3170841414,5
2663,8,500000,8256727.179465846,717897.882045229,8
2664,8,120000,8255748.505506264,718151.3098780626,8
2665,5,60000,8256452.372171948,717526.3265356789,5
2666,5,60000,8256149.09581193,718582.502732252,5
2667,4,50000,8255045.109347803,718868.8924154539,4
2668,4,40000,8255900.494574719,718576.1099637093,4
2669,6,100000,8256318.8048451375,718070.831813433,6
2670,4,120000,8255541.300888036,717661.3255019261,4
2671,5,50000,8255554.911839582,718546.9816748188,5
2672,3,30,8255172.318982552,718680.3360777914,3
2673,5,50000,8255687.558994153,718845.6873834897,5
2674,6,25000,8255389.412699672,719654.1732414579,6
2675,3,50000,8255485.327962058,719187.2101676877,3
2676,5,30000,8256699.716960012,717756.8290607466,5
2677,5,50000,8255538.041770372,719333.9875304333,5
2678,4,80000,8254973.668474192,718798.3012457013,4
2679,3,15000,8255052.471282922,719261.7396540464,3
2680,3,40,8255450.562613614,718381.828464381,3
2681,3,30,8255144.033072032,718824.9836379107,3
2682,8,75000,8255627.171585013,719181.0719766015,8
2683,4,70000,8255591.6453938745,717557.5762316708,4
2684,3,100000,8255283.665028882,719001.5223796724,3
2685,2,70,8255226.913542199,718698.5871543541,2
2686,3,60000,8255699.366802622,717922.1325586473,3
2687,3,45000,8255452.556572911,717535.427839585,3
2688,3,20000,8255268.763687328,718181.038082078,3
2689,6,100,8255807.003711012,717769.8649506974,6
2690,3,100,8255711.054709779,718849.0041299602,3
2691,3,45000,8254673.963504883,718689.8346648383,3
2692,3,100000,8255350.842975967,718126.3716572202,3
